Turbidity,Azimuth,Elevation,Normalization,Mean X,Mean Y,Sigma X,Sigma Y,Weight,Volume,MAE,RMSE
4,90,59,19.5,1.477932851,1.034896442,6,0.266822431,0.120739467,1,0.009458421,0.012966453
4,90,59,19.5,1.586814238,0.911687661,0.411960255,0.224209831,0.072613116,1,0.009458421,0.012966453
4,90,59,19.5,1.306605708,0.161086409,0.993432702,0.483942782,0.177561671,1,0.009458421,0.012966453
4,90,59,19.5,2.600028389,0.041757933,6,0.098854106,0.088758684,1,0.009458421,0.012966453
4,90,59,19.5,6.003005146,3.39E-39,6,0.456163081,0.540327061,1,0.009458421,0.012966453
5,90,59,19.5,6.283185307,1.35E-31,6,0.48915921,0.517608598,1,0.010702664,0.01434846
5,90,59,19.5,0.67278458,1.073893292,6,0.243524816,0.101541632,1,0.010702664,0.01434846
5,90,59,19.5,1.213147491,0.048916524,6,0.101200702,0.084925424,1,0.010702664,0.01434846
5,90,59,19.5,1.383723194,0.25622665,0.93366485,0.484153545,0.209132518,1,0.010702664,0.01434846
5,90,59,19.5,1.583153005,0.920180944,0.395486308,0.213113522,0.086791828,1,0.010702664,0.01434846
6,90,59,9.5,1.581152812,0.926003997,0.385535873,0.205887408,0.09313234,1,0.011637931,0.01540301
6,90,59,9.5,0.102571153,1.090772813,6,0.230327249,0.092665905,1,0.011637931,0.01540301
6,90,59,9.5,1.423522819,0.310781503,0.892108693,0.483275776,0.228585583,1,0.011637931,0.01540301
6,90,59,9.5,0.41326996,0.054705361,6,0.102726583,0.080667216,1,0.011637931,0.01540301
6,90,59,9.5,6.283185307,1.96E-27,6,0.510872968,0.504948956,1,0.011637931,0.01540301
7,90,59,11.5,6.283185307,0.04134871,6,0.512697642,0.475853325,1,0.011464877,0.014927733
7,90,59,11.5,1.457250516,0.368468996,0.855415887,0.481814663,0.2546143,1,0.011464877,0.014927733
7,90,59,11.5,5.28E-25,1.104361011,5.947279201,0.218228893,0.088046618,1,0.011464877,0.014927733
7,90,59,11.5,3.45E-35,0.058218513,6,0.108113975,0.079027894,1,0.011464877,0.014927733
7,90,59,11.5,1.578794731,0.93040263,0.378552996,0.200258635,0.102457862,1,0.011464877,0.014927733
8,90,59,12.5,0.002089116,0.059513999,6,0.134493898,0.093999276,1,0.010073456,0.01314615
8,90,59,12.5,6.283185307,2.74E-34,6,0.702522043,0.484051061,1,0.010073456,0.01314615
8,90,59,12.5,1.514168886,1.081475532,0.959209208,0.173581444,0.067415999,1,0.010073456,0.01314615
8,90,59,12.5,1.479407162,0.396861882,0.820233712,0.426308661,0.253089504,1,0.010073456,0.01314615
8,90,59,12.5,1.573622481,0.905585606,0.34760958,0.199479775,0.101444161,1,0.010073456,0.01314615
9,90,59,14.5,6.283185307,0.004380871,6,0.753380409,0.445729723,1,0.009128759,0.011773971
9,90,59,14.5,7.82E-14,0.068496456,6,0.137338331,0.076030907,1,0.009128759,0.011773971
9,90,59,14.5,1.57278829,0.904567267,0.349260126,0.200063467,0.114680927,1,0.009128759,0.011773971
9,90,59,14.5,1.497703882,0.426938706,0.808610093,0.414920637,0.28310024,1,0.009128759,0.011773971
9,90,59,14.5,1.518556002,1.078508209,0.932085481,0.174702962,0.080458203,1,0.009128759,0.011773971
10,90,5,9.5,1.42E-13,0.333495654,0.456991454,0.237292093,0.018799675,1,0.003391002,0.005086931
10,90,5,9.5,3.104191694,0.692460694,6,0.366230141,0.414351938,1,0.003391002,0.005086931
10,90,5,9.5,1.566127649,0.059473177,0.263666537,0.220465475,0.084752485,1,0.003391002,0.005086931
10,90,5,9.5,4.860885332,0.27424472,1.703237209,0.237423788,0.178578277,1,0.003391002,0.005086931
10,90,5,9.5,1.536090936,0.204705527,0.656074771,0.31927472,0.303517625,1,0.003391002,0.005086931
2,90,5,1.5,1.565186083,9.42E-20,0.375551756,0.195762695,0.113123341,1,0.006260991,0.010840693
2,90,5,1.5,1.430599985,0.116631468,6,0.263644895,0.325426914,1,0.006260991,0.010840693
2,90,5,1.5,2.452699133,0.481086291,6,0.440733743,0.428147296,1,0.006260991,0.010840693
2,90,5,1.5,4.896287333,0.008370882,0.680449371,0.208446988,0.064280645,1,0.006260991,0.010840693
2,90,5,1.5,0.423868694,0.047023145,6,0.072241329,0.069021805,1,0.006260991,0.010840693
3,90,5,5.5,2.473715204,4.22E-39,6,0.583106636,0.660152856,1,0.003304425,0.005359657
3,90,5,5.5,1.04E-38,0.075169194,6,0.059038259,0.039990436,1,0.003304425,0.005359657
3,90,5,5.5,4.880014651,0.082831761,0.81621026,0.195629861,0.075744512,1,0.003304425,0.005359657
3,90,5,5.5,1.566892754,4.11E-42,0.210637478,0.140178357,0.062775241,1,0.003304425,0.005359657
3,90,5,5.5,1.551266884,1.16E-48,0.545261912,0.272109346,0.161336955,1,0.003304425,0.005359657
4,90,5,11.5,3.28E-11,0.086494643,5.46731998,0.056354432,0.035893988,1,0.002678677,0.004382841
4,90,5,11.5,4.923979909,0.133110911,0.869596675,0.179121897,0.06730224,1,0.002678677,0.004382841
4,90,5,11.5,1.565681922,9.23E-32,0.206624418,0.152785203,0.093284723,1,0.002678677,0.004382841
4,90,5,11.5,2.19881513,0.102598152,6,0.546752476,0.61062482,1,0.002678677,0.004382841
4,90,5,11.5,1.558546474,4.17E-33,0.512001131,0.279796752,0.19289423,1,0.002678677,0.004382841
5,90,5,14.5,2.34E-37,0.102427617,5.055888347,0.064003932,0.040677713,1,0.002453058,0.004000287
5,90,5,14.5,4.979323309,0.163573159,0.961347824,0.180503784,0.067182942,1,0.002453058,0.004000287
5,90,5,14.5,1.565258269,0.00195403,0.205249805,0.164155768,0.110040826,1,0.002453058,0.004000287
5,90,5,14.5,1.561626997,6.50E-33,0.502250227,0.288475555,0.214326683,1,0.002453058,0.004000287
5,90,5,14.5,1.94110882,0.222074566,6,0.500860154,0.567771836,1,0.002453058,0.004000287
6,90,5,14.5,1.562857869,2.21E-37,0.492419695,0.2966397,0.22455413,1,0.002462169,0.0039571
6,90,5,14.5,3.92E-38,0.116502732,5.209633728,0.073978933,0.046129474,1,0.002462169,0.0039571
6,90,5,14.5,1.565091405,0.016011761,0.205132605,0.162575056,0.111951274,1,0.002462169,0.0039571
6,90,5,14.5,5.007361281,0.181770205,0.97830326,0.185630681,0.064260535,1,0.002462169,0.0039571
6,90,5,14.5,1.84718522,0.272092577,6,0.481957823,0.553104587,1,0.002462169,0.0039571
7,90,5,13.5,1.564679409,0.042465085,0.204246298,0.151793505,0.103843383,1,0.002460914,0.003843634
7,90,5,13.5,1.56517994,2.88E-20,0.468129409,0.313290205,0.236244247,1,0.002460914,0.003843634
7,90,5,13.5,2.061398371,0.395750278,6,0.439235724,0.499892174,1,0.002460914,0.003843634
7,90,5,13.5,1.67E-05,0.151834785,5.999999089,0.138907428,0.109422365,1,0.002460914,0.003843634
7,90,5,13.5,5.056015873,0.182886247,0.87939154,0.228042112,0.05059783,1,0.002460914,0.003843634
8,90,5,18.5,5.11650605,0.198699869,0.9294299,0.246964695,0.049723944,1,0.002440369,0.003628516
8,90,5,18.5,2.166982908,0.48379882,6,0.414299055,0.466944223,1,0.002440369,0.003628516
8,90,5,18.5,1.564625527,0.059351369,0.217488786,0.163727927,0.102827431,1,0.002440369,0.003628516
8,90,5,18.5,0.016935258,0.182807177,5.999999383,0.168836649,0.141427836,1,0.002440369,0.003628516
8,90,5,18.5,1.565655555,0.035681709,0.484114104,0.323375886,0.239076566,1,0.002440369,0.003628516
9,90,5,3.5,2.329305812,0.574225239,6,0.391676614,0.446557948,1,0.002558781,0.003736631
9,90,5,3.5,5.126504168,0.218975118,0.978506758,0.260817377,0.054276538,1,0.002558781,0.003736631
9,90,5,3.5,1.564868914,0.068819533,0.236991344,0.190182115,0.098046927,1,0.002558781,0.003736631
9,90,5,3.5,7.40E-09,0.227125425,5.999973905,0.200124107,0.166105232,1,0.002558781,0.003736631
9,90,5,3.5,1.565227472,0.094011387,0.527539185,0.334109362,0.235013355,1,0.002558781,0.003736631
10,90,62,17.5,6.283185307,0.180809824,2.627187576,0.783464782,0.274426325,1,0.009849314,0.01246524
10,90,62,17.5,1.573084226,0.954604103,0.381605068,0.199557542,0.125606543,1,0.009849314,0.01246524
10,90,62,17.5,1.473238921,1.13097196,1.137187128,0.174106566,0.100236883,1,0.009849314,0.01246524
10,90,62,17.5,1.480378394,0.50808125,0.980647562,0.40910397,0.398876383,1,0.009849314,0.01246524
10,90,62,17.5,6.79E-38,0.033428332,4.544777888,0.178903861,0.100853866,1,0.009849314,0.01246524
2,90,62,16.5,6.283185307,0.002502907,6,0.505207535,0.57983923,1,0.008276685,0.011943293
2,90,62,16.5,9.47E-23,0.037585744,6,0.15670716,0.149939868,1,0.008276685,0.011943293
2,90,62,16.5,3.820199968,1.04927105,4.104676789,0.23705644,0.069425994,1,0.008276685,0.011943293
2,90,62,16.5,6.283185307,0.035357857,6,0.054055289,0.03674137,1,0.008276685,0.011943293
2,90,62,16.5,1.238891357,0.366425434,1.043065627,0.54643352,0.164053538,1,0.008276685,0.011943293
3,90,62,15.5,6.060365937,9.92E-37,6,0.425710436,0.555821846,1,0.008051605,0.011149765
3,90,62,15.5,1.58887568,0.937539343,0.482155246,0.245514416,0.052087793,1,0.008051605,0.011149765
3,90,62,15.5,1.107453389,0.053833636,1.191129069,0.462240687,0.149012257,1,0.008051605,0.011149765
3,90,62,15.5,3.60221046,0.034116173,6,0.097576736,0.094532583,1,0.008051605,0.011149765
3,90,62,15.5,2.298040644,0.985134328,6,0.29325665,0.148545521,1,0.008051605,0.011149765
4,90,62,14.5,0.854518282,1.073504884,6,0.251360085,0.105594176,1,0.009650382,0.012953193
4,90,62,14.5,6.283185307,1.03E-38,6,0.483699429,0.547789428,1,0.009650382,0.012953193
4,90,62,14.5,2.48626474,0.039558884,6,0.105041093,0.098425808,1,0.009650382,0.012953193
4,90,62,14.5,1.58728801,0.952620458,0.453111099,0.226873531,0.074158022,1,0.009650382,0.012953193
4,90,62,14.5,1.248710331,0.19078377,1.08800257,0.459473085,0.174032567,1,0.009650382,0.012953193
5,90,62,19.5,1.40943055,0.047172963,6,0.107554517,0.094299933,1,0.011174307,0.014696769
5,90,62,19.5,4.22E-11,1.111967783,6,0.225427474,0.087841883,1,0.011174307,0.014696769
5,90,62,19.5,1.34451307,0.28133388,0.998647522,0.472675186,0.197512784,1,0.011174307,0.014696769
5,90,62,19.5,6.283185307,7.22E-42,6,0.519593105,0.532531105,1,0.011174307,0.014696769
5,90,62,19.5,1.585434325,0.963183056,0.434057984,0.214205272,0.087814296,1,0.011174307,0.014696769
6,90,62,10.5,6.283185307,4.22E-23,6,0.536726361,0.519082206,1,0.012208435,0.015964859
6,90,62,10.5,0.572261917,0.053626041,6,0.108456648,0.088809234,1,0.012208435,0.015964859
6,90,62,10.5,2.22E-23,1.124582538,6,0.214247985,0.081897585,1,0.012208435,0.015964859
6,90,62,10.5,1.583637617,0.970391706,0.422072885,0.206239867,0.09271944,1,0.012208435,0.015964859
6,90,62,10.5,1.392484859,0.343082826,0.951211834,0.479304616,0.217491536,1,0.012208435,0.015964859
7,90,62,8.5,6.283185307,1.85E-36,5.096607239,0.694457934,0.491607414,1,0.01244591,0.016217838
7,90,62,8.5,1.505025284,1.116411235,1.023521698,0.164951108,0.059155455,1,0.01244591,0.016217838
7,90,62,8.5,0.780178721,0.047680882,6,0.142670679,0.119239681,1,0.01244591,0.016217838
7,90,62,8.5,1.578319482,0.94358986,0.37624311,0.203134285,0.085602069,1,0.01244591,0.016217838
7,90,62,8.5,1.396572166,0.384416981,0.955262639,0.439598307,0.244395382,1,0.01244591,0.016217838
8,90,62,15.5,6.283185307,6.01E-20,6,0.719977058,0.496327762,1,0.011203203,0.014447725
8,90,62,15.5,1.459201301,0.434206514,0.872251941,0.430455911,0.241645115,1,0.011203203,0.014447725
8,90,62,15.5,1.520466303,1.115584939,0.965383273,0.162173917,0.066167863,1,0.011203203,0.014447725
8,90,62,15.5,1.575226622,0.945813975,0.372612549,0.199059743,0.096055233,1,0.011203203,0.014447725
8,90,62,15.5,2.77E-29,0.060143008,6,0.137771519,0.099804028,1,0.011203203,0.014447725
9,90,62,19.5,1.574330462,0.944857661,0.37412025,0.198950097,0.108103135,1,0.010226378,0.013073923
9,90,62,19.5,6.283185307,0.044841826,6,0.755442005,0.457985745,1,0.010226378,0.013073923
9,90,62,19.5,1.521149558,1.114177854,0.946591388,0.162872056,0.077723998,1,0.010226378,0.013073923
9,90,62,19.5,1.49E-13,0.068010728,6,0.142738714,0.084864654,1,0.010226378,0.013073923
9,90,62,19.5,1.483043464,0.467243438,0.853802599,0.419514919,0.271322469,1,0.010226378,0.013073923
10,90,65,12.5,1.572559008,0.993609006,0.412004898,0.197883939,0.118922494,1,0.010683224,0.013478249
10,90,65,12.5,5.68E-06,0.03390084,4.97208046,0.186831358,0.118614011,1,0.010683224,0.013478249
10,90,65,12.5,1.479708226,0.545558422,1.064026865,0.418665991,0.409796334,1,0.010683224,0.013478249
10,90,65,12.5,1.476927296,1.16584158,1.1812615,0.161656398,0.095490889,1,0.010683224,0.013478249
10,90,65,12.5,6.283185307,0.306391836,2.360117704,0.753871555,0.257176271,1,0.010683224,0.013478249
2,90,65,13.5,6.283185307,0.030899222,6,0.102538171,0.076099814,1,0.008992247,0.012782345
2,90,65,13.5,6.283185307,0.104821946,6,0.622244764,0.555845334,1,0.008992247,0.012782345
2,90,65,13.5,1.260526129,0.521227752,1.035198787,0.526575925,0.145677846,1,0.008992247,0.012782345
2,90,65,13.5,2.08E-41,0.070858201,6,0.20663464,0.20235373,1,0.008992247,0.012782345
2,90,65,13.5,4.44E-52,0.031568924,6,0.04091316,0.020023276,1,0.008992247,0.012782345
3,90,65,13.5,2.56919647,1.012538274,6,0.286397743,0.135321899,1,0.008114908,0.011003858
3,90,65,13.5,1.01967212,0.045024393,1.30808036,0.476079565,0.15449847,1,0.008114908,0.011003858
3,90,65,13.5,3.62066802,0.033749684,6,0.100050651,0.09835932,1,0.008114908,0.011003858
3,90,65,13.5,1.586404494,0.977513418,0.529116017,0.247752952,0.052196494,1,0.008114908,0.011003858
3,90,65,13.5,6.283185307,2.44E-41,6,0.440976522,0.559623818,1,0.008114908,0.011003858
4,90,65,10.5,0.691746116,1.108091283,6,0.235859661,0.091804769,1,0.010004377,0.013186946
4,90,65,10.5,6.283185307,5.89E-40,6,0.508148473,0.56031283,1,0.010004377,0.013186946
4,90,65,10.5,1.180128938,0.188439757,1.172620025,0.470259035,0.168946473,1,0.010004377,0.013186946
4,90,65,10.5,1.58948727,0.98995075,0.497589821,0.22972779,0.073806276,1,0.010004377,0.013186946
4,90,65,10.5,2.703134617,0.038688766,6,0.10957841,0.105129653,1,0.010004377,0.013186946
5,90,65,17.5,1.576806955,0.981523457,0.435869091,0.212661274,0.073640822,1,0.011459322,0.015513945
5,90,65,17.5,6.242925874,3.75E-39,2.568303133,0.670718671,0.347975929,1,0.011459322,0.015513945
5,90,65,17.5,0.467365907,0.017215726,6,0.159052759,0.17247,1,0.011459322,0.015513945
5,90,65,17.5,1.273756461,0.347737938,1.398121921,0.426849118,0.34578412,1,0.011459322,0.015513945
5,90,65,17.5,1.393419619,1.15655958,1.431697612,0.175576872,0.06012913,1,0.011459322,0.015513945
6,90,65,14.5,0.141837533,0.027280289,6,0.158113443,0.159670178,1,0.012445677,0.016587076
6,90,65,14.5,6.283185307,2.74E-36,2.749416309,0.692061536,0.360469856,1,0.012445677,0.016587076
6,90,65,14.5,1.443539369,1.157270579,1.266633129,0.167733519,0.060461938,1,0.012445677,0.016587076
6,90,65,14.5,1.577045067,0.982120834,0.422450171,0.208907062,0.077775607,1,0.012445677,0.016587076
6,90,65,14.5,1.298623252,0.370617469,1.30773722,0.438425301,0.341622422,1,0.012445677,0.016587076
7,90,65,15.5,1.48073378,1.155713199,1.137797133,0.160066661,0.062966533,1,0.013394318,0.017450153
7,90,65,15.5,6.283185307,1.88E-27,2.797884026,0.72287082,0.354989857,1,0.013394318,0.017450153
7,90,65,15.5,1.65E-36,0.037484794,6,0.157913921,0.143291744,1,0.013394318,0.017450153
7,90,65,15.5,1.576604018,0.981113331,0.412580645,0.207174106,0.086105216,1,0.013394318,0.017450153
7,90,65,15.5,1.334418652,0.38928219,1.240949161,0.455907854,0.35264665,1,0.013394318,0.017450153
8,90,65,15.5,1.498122047,1.155279205,1.075614433,0.156712935,0.070456518,1,0.012306384,0.015888973
8,90,65,15.5,6.283185307,3.12E-37,2.694889144,0.757176579,0.333796287,1,0.012306384,0.015888973
8,90,65,15.5,2.31E-39,0.047460007,5.389685698,0.157963916,0.126523274,1,0.012306384,0.015888973
8,90,65,15.5,1.375331286,0.417849149,1.200635285,0.460665471,0.369647301,1,0.012306384,0.015888973
8,90,65,15.5,1.575005504,0.979790305,0.409607952,0.206798456,0.099576619,1,0.012306384,0.015888973
9,90,65,3.5,1.487899462,1.161170923,1.11567536,0.158354574,0.081295167,1,0.01118997,0.014234232
9,90,65,3.5,1.574007917,0.986513647,0.408925536,0.201484411,0.109775379,1,0.01118997,0.014234232
9,90,65,3.5,1.68E-34,0.050495763,4.667448838,0.171121169,0.122026712,1,0.01118997,0.014234232
9,90,65,3.5,6.283185307,0.083753964,2.555546968,0.777527599,0.300917843,1,0.01118997,0.014234232
9,90,65,3.5,1.436502814,0.495216198,1.113760288,0.432640808,0.385984899,1,0.01118997,0.014234232
10,90,68,5.5,1.571314764,1.031069696,0.452951278,0.195848283,0.113315841,1,0.011675346,0.014866888
10,90,68,5.5,0.436701672,0.034560784,4.837418361,0.196417134,0.138584104,1,0.011675346,0.014866888
10,90,68,5.5,1.481506749,1.201639208,1.263628336,0.151345703,0.092724073,1,0.011675346,0.014866888
10,90,68,5.5,6.283185307,0.403421725,2.07666718,0.740719929,0.237300911,1,0.011675346,0.014866888
10,90,68,5.5,1.487645907,0.584458493,1.166555744,0.421527907,0.418075071,1,0.011675346,0.014866888
2,90,68,15.5,5e-324,0.031609887,6,0.039688744,0.019204033,1,0.008904551,0.012624958
2,90,68,15.5,1.216169236,0.545377902,1.091762024,0.532795261,0.140570567,1,0.008904551,0.012624958
2,90,68,15.5,7.56E-38,0.065104109,6,0.21111283,0.207258244,1,0.008904551,0.012624958
2,90,68,15.5,6.283185307,0.034053939,6,0.100036709,0.073828415,1,0.008904551,0.012624958
2,90,68,15.5,6.283185307,0.096490246,6,0.632304203,0.559138741,1,0.008904551,0.012624958
3,90,68,9.5,0.357263217,0.027531237,6,0.221235672,0.258351498,1,0.007830382,0.009983793
3,90,68,9.5,6.220480244,7.33E-24,1.966843641,0.695520053,0.261718527,1,0.007830382,0.009983793
3,90,68,9.5,2.885977692,0.037143669,6,0.067871845,0.053324456,1,0.007830382,0.009983793
3,90,68,9.5,1.341352634,0.433130314,1.718451155,0.506422358,0.395489837,1,0.007830382,0.009983793
3,90,68,9.5,1.575424095,1.092627591,0.528202113,0.179206803,0.031115682,1,0.007830382,0.009983793
4,90,68,6.5,1.337580184,0.487635219,1.503362202,0.504807886,0.374771751,1,0.01040826,0.013213106
4,90,68,6.5,2.13E-06,0.044510987,6,0.217537003,0.234913461,1,0.01040826,0.013213106
4,90,68,6.5,1.933304902,0.042282246,6,0.066986862,0.048582215,1,0.01040826,0.013213106
4,90,68,6.5,1.57580612,1.084890137,0.512729486,0.184073287,0.050268966,1,0.01040826,0.013213106
4,90,68,6.5,6.279276256,1.84E-17,2.227697375,0.722699039,0.291463607,1,0.01040826,0.013213106
5,90,68,9.5,1.580534665,1.038930305,0.527900552,0.214609426,0.087561614,1,0.01173775,0.015345886
5,90,68,9.5,6.283185307,2.62E-37,2.403497454,0.607455171,0.319554765,1,0.01173775,0.015345886
5,90,68,9.5,0.240117953,0.026513296,6,0.145083186,0.153316861,1,0.01173775,0.015345886
5,90,68,9.5,1.252632957,0.319716154,1.564737875,0.447118845,0.376946703,1,0.01173775,0.015345886
5,90,68,9.5,2.20E-42,1.196291715,4.222910477,0.176531283,0.062620058,1,0.01173775,0.015345886
6,90,68,8.5,1.283541722,0.351755549,1.471883271,0.459041542,0.375866065,1,0.012910124,0.016783354
6,90,68,8.5,1.01E-25,1.20805352,3.77180516,0.16107149,0.056584793,1,0.012910124,0.016783354
6,90,68,8.5,2.32E-36,0.033523317,6,0.148233949,0.147815932,1,0.012910124,0.016783354
6,90,68,8.5,6.283185307,2.97E-36,2.470117523,0.640659304,0.325640764,1,0.012910124,0.016783354
6,90,68,8.5,1.581401133,1.043063403,0.51752204,0.209520254,0.094092446,1,0.012910124,0.016783354
7,90,68,7.5,1.342509798,0.42118275,1.380678257,0.458618886,0.377706035,1,0.013961173,0.01819932
7,90,68,7.5,1.480263436,1.191676714,1.199165044,0.152123047,0.062981361,1,0.013961173,0.01819932
7,90,68,7.5,6.283185307,4.13E-39,2.411705498,0.753820703,0.31649649,1,0.013961173,0.01819932
7,90,68,7.5,1.49E-36,0.032022933,5.892451917,0.168398661,0.161033889,1,0.013961173,0.01819932
7,90,68,7.5,1.575423273,1.017317923,0.455119787,0.205708329,0.081782225,1,0.013961173,0.01819932
8,90,68,5.5,1.573810669,1.01924178,0.450563973,0.203161934,0.093455386,1,0.013363191,0.017348447
8,90,68,5.5,1.493184986,1.19403402,1.154070331,0.149297475,0.070592093,1,0.013363191,0.017348447
8,90,68,5.5,6.283185307,3.00E-37,2.348353056,0.792774158,0.303082087,1,0.013363191,0.017348447
8,90,68,5.5,6.75E-43,0.041130717,5.102294728,0.17104618,0.148179395,1,0.013363191,0.017348447
8,90,68,5.5,1.387735405,0.467729043,1.318511565,0.453639731,0.384691039,1,0.013363191,0.017348447
9,90,68,7.5,2.98E-13,0.0450815,5.044135598,0.186300158,0.148392964,1,0.012137188,0.015549375
9,90,68,7.5,1.442751644,0.539405041,1.218075991,0.43358316,0.394674152,1,0.012137188,0.015549375
9,90,68,7.5,1.487433388,1.198091879,1.180848398,0.148999739,0.079556562,1,0.012137188,0.015549375
9,90,68,7.5,6.283185307,0.203332484,2.270101015,0.762668645,0.274744741,1,0.012137188,0.015549375
9,90,68,7.5,1.572925459,1.024141102,0.448944105,0.198663463,0.102631581,1,0.012137188,0.015549375
10,90,71,5.5,1.48482483,1.23885234,1.42837937,0.141970803,0.090152997,1,0.01286029,0.016695518
10,90,71,5.5,1.509812268,0.627023446,1.29970166,0.416756477,0.423762043,1,0.01286029,0.016695518
10,90,71,5.5,0.931638308,0.035392229,4.475545522,0.208314284,0.162789624,1,0.01286029,0.016695518
10,90,71,5.5,1.569002617,1.068554936,0.510660395,0.192872159,0.109854717,1,0.01286029,0.016695518
10,90,71,5.5,6.283185307,0.490410221,1.781391883,0.735786936,0.213440619,1,0.01286029,0.016695518
2,90,71,1.5,6.207510329,0.493541085,2.227065565,0.484074774,0.219793402,1,0.007780536,0.01044696
2,90,71,1.5,1.27624025,0.657528211,1.693094753,0.445696029,0.287498879,1,0.007780536,0.01044696
2,90,71,1.5,0.755635501,0.130067599,2.348218599,0.23077336,0.22741233,1,0.007780536,0.01044696
2,90,71,1.5,1.221384629,0.01781594,5.99999999,0.091984906,0.113399811,1,0.007780536,0.01044696
2,90,71,1.5,6.117863224,0.039024477,2.272908781,0.256130542,0.151895578,1,0.007780536,0.01044696
3,90,71,5.5,0.423600557,0.02657363,6,0.224978,0.272691952,1,0.007468375,0.009521135
3,90,71,5.5,1.568689716,1.137980836,0.651209003,0.174613672,0.034018374,1,0.007468375,0.009521135
3,90,71,5.5,2.665349468,0.03758714,6,0.067802523,0.053624125,1,0.007468375,0.009521135
3,90,71,5.5,6.283185307,2.05E-18,1.913149415,0.71293415,0.24471694,1,0.007468375,0.009521135
3,90,71,5.5,1.352744802,0.460049583,1.836847453,0.489413585,0.39494861,1,0.007468375,0.009521135
4,90,71,6.5,1.56982163,1.130789153,0.609851919,0.178770155,0.051506238,1,0.01005049,0.01288631
4,90,71,6.5,1.354199114,0.513373394,1.619196022,0.491420138,0.378759434,1,0.01005049,0.01288631
4,90,71,6.5,1.68748413,0.042166983,6,0.067652031,0.049964663,1,0.01005049,0.01288631
4,90,71,6.5,6.283185307,1.78E-15,2.076478872,0.747236609,0.269162148,1,0.01005049,0.01288631
4,90,71,6.5,0.125848082,0.046046195,6,0.221313318,0.250607516,1,0.01005049,0.01288631
5,90,71,14.5,3.12E-31,1.230544506,4.210018771,0.159885662,0.055783018,1,0.011981591,0.015694858
5,90,71,14.5,1.279940594,0.340143724,1.722905951,0.454595272,0.402808394,1,0.011981591,0.015694858
5,90,71,14.5,0.484033008,0.021061265,6,0.155757975,0.170953369,1,0.011981591,0.015694858
5,90,71,14.5,6.283185307,4.26E-38,2.142301166,0.642363166,0.284798211,1,0.011981591,0.015694858
5,90,71,14.5,1.580914408,1.073294695,0.595825783,0.213116812,0.085657008,1,0.011981591,0.015694858
6,90,71,11.5,0.0397566,0.028102329,6,0.159030889,0.166332962,1,0.013095945,0.017130172
6,90,71,11.5,6.283185307,7.96E-35,2.223185686,0.672835289,0.295909373,1,0.013095945,0.017130172
6,90,71,11.5,1.39E-32,1.24009969,3.833819385,0.1482056,0.052861247,1,0.013095945,0.017130172
6,90,71,11.5,1.299334353,0.380497385,1.613844151,0.45814679,0.393324034,1,0.013095945,0.017130172
6,90,71,11.5,1.581419664,1.078008753,0.585364169,0.207991745,0.091572384,1,0.013095945,0.017130172
7,90,71,4.5,1.581293835,1.087041629,0.569042059,0.19991642,0.099343092,1,0.014657913,0.018967903
7,90,71,4.5,1.356854518,0.456452958,1.498261823,0.450852589,0.388943402,1,0.014657913,0.018967903
7,90,71,4.5,6.283185307,0.114556838,2.198979915,0.664641789,0.282078131,1,0.014657913,0.018967903
7,90,71,4.5,1.39E-17,1.250620105,3.586756189,0.138540943,0.052733856,1,0.014657913,0.018967903
7,90,71,4.5,2.62E-26,0.027867075,5.925400027,0.173482469,0.176901519,1,0.014657913,0.018967903
8,90,71,17.5,1.4322907,0.524659078,1.474001594,0.437408002,0.398004209,1,0.014777996,0.019486238
8,90,71,17.5,1.487435856,1.233858579,1.313218012,0.142332785,0.070538714,1,0.014777996,0.019486238
8,90,71,17.5,0.618139961,0.03090822,4.660327168,0.190765457,0.183835006,1,0.014777996,0.019486238
8,90,71,17.5,6.283185307,0.076891312,1.964165807,0.810071832,0.257295405,1,0.014777996,0.019486238
8,90,71,17.5,1.571054481,1.058242053,0.510428751,0.199191292,0.090326666,1,0.014777996,0.019486238
9,90,71,8.5,1.488117041,1.237008391,1.349453253,0.141956747,0.079781505,1,0.013319367,0.017382527
9,90,71,8.5,1.570118291,1.062944982,0.507138619,0.195343232,0.099046798,1,0.013319367,0.017382527
9,90,71,8.5,0.835604381,0.039612895,4.292525416,0.203816436,0.181652668,1,0.013319367,0.017382527
9,90,71,8.5,6.283185307,0.268936612,1.875188536,0.7842216,0.236328014,1,0.013319367,0.017382527
9,90,71,8.5,1.478681411,0.592078567,1.369771309,0.418920739,0.403191015,1,0.013319367,0.017382527
10,90,74,2.5,1.541544103,0.670822473,1.473131176,0.40657937,0.425921631,1,0.014317667,0.018998569
10,90,74,2.5,1.566727574,1.108660763,0.597048811,0.188793747,0.110331621,1,0.014317667,0.018998569
10,90,74,2.5,6.283185307,0.580378445,1.52105068,0.715863099,0.18724927,1,0.014317667,0.018998569
10,90,74,2.5,1.220511476,0.037634628,4.354637602,0.220754544,0.190595535,1,0.014317667,0.018998569
10,90,74,2.5,1.461631644,1.276781046,1.797068729,0.1319318,0.085901942,1,0.014317667,0.018998569
2,90,74,19.5,0.83878139,1.19E-35,1.4152369,0.700959687,0.154195379,1,0.00793941,0.010386011
2,90,74,19.5,6.283185307,6.49E-38,6,0.546714152,0.607967819,1,0.00793941,0.010386011
